Title,Label
Congress partyï¿½s minimum-income scheme for the poor is short on funding details,1
Fact Check: Notice From Malaysian Government On Coronavirus Circulated As Indian Govt's Notification,0
"Aircel-Maxis case: Court displeased over delay in probe against Chidambaram, Karti",1
"At UNSC, India vows to work for global peace",1
Did Rahul Gandhi meet Chinese envoys secretly?,0
Fact Check: Video claiming Italy discovered COVID-19 is bacteria not virus is misleading,0
"Fact check: No, Andhra Pradesh governmentâs third standard Telugu textbook has no lesson on Jesus.",0
Rahul Gandhi holds virtual meet to discuss Congress-Left alliance for 2021 West Bengal polls,0
"Teen nabbed, 22 on run in Û÷Bois Locker RoomÛª row",1
Viral video of âSanskrit letterâ from Ayodhya excavation is actually a âHebrewâ artefact,0
West UP farmers up in arms against CentreÛªs legislations,1
SC refuses to extend security of former judge who pronounced Babri verdict,1
Fact Check: Did PM Modi Enter Guruvayoor Temple Wearing Footwear?.Fact Check: Was PM Modi wearing shoes inside Kedarnath temple?,0
Interim protection granted to Shehla Rashid in sedition case,1
Sun Pharma recalls generic diabetes drug made in Mohali,1
BJP women workers storm into JKNPP office over ex-MLA MankotiaÕs remark against Irani,1
106-yr-old woman wins battle against Covid in Maharashtra,1
Bhajan singer Narendra Chanchal passes away at 76,1
"Cold weather, fog grip North India; Kashmir receives snowfall for second day",0
False: Amit Shah's Claim Of PM Modi Making Fewer Foreign Travels Than...,0
Fact Check: Is Big B with underworld don Dawood Ibrahim in...,0
MP goes to Parliament dressed as Hitler to show Modi what hes become,1
Video of Haryana gang beating a man revived as BJP workers assaulting a Muslim,0
Four other CM contenders in MP but heres why BJP likely to go with Shivraj Chouhan again,1
"Congress overseas wing meets with UK leader Corbyn over Kashmir, BJP demands explanation",1
Railway station vandalised in Kolkata? HereÕs the truth behind the viral...,0
AAPs chief ministerial candidate for Madhya Pradesh makes poll promises on stamp paper,1
"Fact Check: These Viral Photos Of Protest Against CAA Are From Bangladesh, Not Mumbai. No, these photos do not show attacks on Hindus by Muslims in the Indian state of West Bengal in 2019",0
Congress faces fresh challenge as powerful general secretary KC Venugopal ruffles feathers,1
"Slight improvement in Pranab MukherjeeÕs situation, continues to be on ventilator: Hospital",1
ÔHitler is dead and the looming slavery has vanishedÕ: Sanjay Raut on Maharashtra deadlock,1
Less than 1% NRIs registered as Voters. More than 90% of the registered from Kerala,0
"India records 38,073 Covid cases in the last 24 hours, recovery rate stands at 92.64 per cent",1
"Hollandes truth on Rafale cant have two versions, says Arun Jaitley",1
Use books by Indian authors to promote PMs Atmanirbhar Bharat mission  AICTE to colleges,1
"HoaXposed: Minister shares picture of Korean floating solar plant, claims it?s in Kerala.Fact Check: Is Rewa Solar Power Plant Asia's Largest Solar Power Project As Claimed By PM Modi?",0
"No, The Simpsons Did Not Predict George Floyd's Death And The",0
Mumbai-bound Air Asia flight suffers bird-hit at Ranchi airport; aborts take-off,1
SC notice to Rajasthan Govt on plea for CBI probe into NLU studentÛªs death,1
"Indian military amasses more men, material at border with China",1
"A Nepalese citizen was NOT assaulted in Varanasi; here?s the truth....No, People From Amethi Did Not Cry While Meeting Rahul Gandhi...",0
Did Mandsaur school students chant slogans of Pakistan Zindabad while leaving the school? Here is the truth..Did BJP leader Sasikala enter Sabarimala temple at the age of 49? Heres the truth,0
Opposition leaders condemn Modi govt for politicising current situation with Pakistan,1
"No, Danish Kaneria is not among Pakistani players offering Namaz in this photo",0
"Naga peace moves gain pace with new round of talks, but differences make a deadline elusive",1
"Fact Check: No, IB Staffer Ankit Sharma Killed In Delhi Riots Was Not Stabbed 400 Times.Fact Check: No, this is not the son of IB operative Ankit Sharma killed in Delhi riots",0
Fact Check: Old video of Xi and Putin shared with false...,0
CISF nabs man at Delhi airport with Rs 10 lakh worth foreign currency,1
Big setback for Mumbaiï¿½s Metro 3 project as Delhi scores over Mumbai in BJP-Sena court clash,1
"Russia, India discuss cooperation at various international platforms",1
Fact Check: Video of street play claiming to be of TMC candidate goes viral,0
Sikhs turning turbans into life-saving facemasks,1
"With Rahul Gandhi ï¿½hybridï¿½ remark, BJPï¿½s Anant Hegde continues to play chief rabble rouser",1
Video Of Mob Heckling Mentally Ill Woman In Rajasthan Shared With...,0
Fact Check: Has Govt Of India Sold Indian Oil To Adani...,0
"Ahead of PM's rally, Nitish Kumar goes missing from BJP posters in Patna",1
A photo of Rahul and Priyanka Gandhi campaigning in 2019 is being shared in a misleading context after a high profile India rape case.Fact Check: Man beaten up in this video is not a BJP candidate from Rajasthan's Dausa,0
Waqf Board to invite CM Yogi to lay stone,1
"No Kailash Mansarovar Yatra, trade via Sikkims Nathula Pass this year amid COVID-19 pandemic",1
Was this strange creature found in Chitrakoot forests? Heres the truth,0
"Fact Check: No, this London tea shop didn't use Abhinandan's image on its signboard.Fact Check: No, China Did Not Manufacture 'Boycott China' Goods",0
"After Arun Jaitley, Subramanian Swamy and friends target Nirmala Sitharaman",1
"Nadda chairs closed-door meeting on CAA, aims to fine-tune govtÕs stand",1
BJP will be reduced to single digits in Lok Sabha polls in Karnataka: State Congress chief,1
"Amid stubble burning, Delhi's air quality deteriorates to 'very poor'",1
President Donald Trump has used this word over 250 times this year,1
Fake: Indian National Flag was not waved at rally in Karachi,0
Two oceans that meet but do not mix; Heres the entire...,0
"With over 16,000 cases in 24 hours, Indias COVID-19 tally crosses 4.7 lakh, death toll climbs to 14,894",1
Fact Check: 2017 video of flooded Marina beach shared as recent Cyclone Nivar visuals in Chennai. 2019 Video Of Flooded Bihar Hospital Shared As Recent,0
"ÔEvery self-respecting Indian woman should boycott BJPÕ, says Priyanka over Gopal Kanda",1
RBI Governor Urjit Patel Should Be Persuaded To Stay: Subramanian Swamy,1
Haryana: 17 juveniles escape from observation home in Hisar; police launch manhunt,1
"PM Modi wishes people of Maharashtra, Gujarat on foundation day",1
SC to conduct daily hearing on Maratha reservation via video conferencing from July 27,1
Fact Check: Viral claim of EVMs being stolen in UP's Chandauli is false,0
"Appeasement politics has hurt West Bengal, need to restore lost glory, says Amit Shah",1
Video Shows A Cake Laced With Pills That Cause Paralysis? A FactCheck,0
Increase womens marriage age to 21 for health benefits  Modi govt task force recommends,1
Govt officials with corruption charges not to get passports under new guidelines,1
Fact Check: Tweets claiming piles of bricks placed by evil elements at Peachtree Road are false.Fact Check: Truth behind viral images of Shri Ram bricks used for drain construction,0
"Demonetisation helped Modi?s ?crony capitalist friends?, destroyed economy, Rahul Gandhi says",0
When PM told BJP MPs the secret to becoming a minister in Narendra Modi cabinet,1
G20 leaders' summit to be held virtually on November 21-22,1
Army reforms: Dy Chief to handle operational issues,1
"Govt set to name CIC, two ICs, despite Opp dissent note",1
Find solutions to problems being faced by youth: Rahul to govt,1
Gujarat Confidential: Praise For Modi,1
Government gives clarification on definition of NRI under Finance Bill 2020,1
ÔKill the beastÕ: CRPF commandoÕs last message to his colleague,1
"Did Yogi, Omar Abdullah make these statements? HereÕs the truth",0
Fact Check: Unmasking a fraud running ÔgovtÕ schemes in PM ModiÕs name,0
"Cyclonic storm likely in coastal Maharashtra, Gujarat",1
"Overblown, Misleading Claims By 14 Modi Ministries",0
CM Shivraj Singh Chouhan unveils three-year roadmap for Aatmanirbhar MP,1
Former Union minister Jaysingrao Gaikwad Patil resigns from BJP,1
One held for transporting beef worth Rs 6 lakh in Thane,1
"No, This Is Not Sophie Trudeau Talking About Coronavirus",0
Fact Check: News about demise of former president Pranab Mukherjee is FALSE,0
Spam WhatsApp Forward Claims Modi Government To Distribute Free Cycles ...,0
Fact check: Old unrelated images passed off as farmers agitation at Amaravati,0
Hathras case: SIT gets extension of 10 more days to submit final report,1
"Prashant Bhushan moves SC, seeks recall of order issuing contempt notice against him",1
"Petrol price at 2-yr high of Rs 83 per litre, diesel at 73.32",1
"BJPÕs Vijay Goel violates Odd-Even scheme, terms rule Ôpolitical stuntÕ",1
Govtï¿½s ï¿½malicious negligenceï¿½ to blame for National Statistical Commission resignations: Chidambaram,1
"No one, including me, is thinking about being Congress CM candidate: Sachin Pilot",1
Parents worried as J&K Govt intends reopening schools amidst corona spike,1
"He gave eye sight to hundreds in selfless service, now battling cancer alone",1
Hyderabad encounter case: SC to hear petition on December 18,1
Fact Check: Did former top cop of Mumbai Ahmed Javed take Re 1 salary?,0
Prominent journalists fall for false claim about judge who gave Aseemanand verdict joining BJP,0
"House-to-house survey in 38 districts of 10 states, including Haryana, Jammu and Kashmir",1
"Fact Check: This is not Amulya, the girl who raised Pakistan Zindabad slogans in 2020, at the farmers' protest",0
Sharad Pawar hits out at Uddhav Thackeray over transfer of Bhima-Koregaon case to NIA,1
Uddhav Thackeray govt declares sops for Maratha youth,1
"Sushant Singh Rajput's flatmate, Siddharth Pithani, cook reach DRDO guest house for questioning",1
"AICC committee to look into all grievances, leadership issue in Rajasthan: Sachin Pilot",1
"PeopleÕs apprehensions are real, legitimate, says Sonia Gandhi on CAA protests",1
Video of Indians in Spain celebrating Ram Mandir construction is from 2018,0
"SC to review if new triple talaq law ÔunconstitutionalÕ, issues notice to Centre",1
India-America ties ï¿½most consequential relationship of 21st centuryï¿½ ï¿½ US envoy Juster,1
Fact Check: There Is No Evidence That Homeopathy Drug Arsenic Album 30 Prevents Coronavirus.Fact Check: Broiler chicken not affected with Corona virus,0
"BJP has become a party of the dead, says Yashwant Sinha",1
What does Independence mean for common Indian,1
Video from Pakistan shared as Muslim youths robbing couple in Mumbai,0
Navi Mumbai Municipal Corporation issues notices to 10 COVID hospitals for overcharging,1
Clash Between TMC-BJP Workers Passed Off As Kashmir,0
Meet The Fake Accounts Impersonating Wing Commander Abhinandan....Fact Check: Did Barack Obama Give PM Modi A Cold Shoulder...,0
High Court stays JaitlyÛªs 4-year jail term for corruption,1
Tiz the Law wins the 152nd Belmont Stakes,1
56-year-old teacher arrested for molesting girls at school in Chhattisgarh,1
Covid task force advises doctors to administer plasma therapy within 48 to 72 hrs of hospitalisation,1
Parliament okays Bill on foreign funding,1
Fact Check: Is Ujjwala Yojana Really A âRoaring Successâ As Claimed By The Govt?,0
2016 Video Resurfaces As Assault On Congress Leader For Sexist,0
AQI in Delhi improves to moderate category amid nationwide lockdown,1
India-China face-off: Second Major General-level talks at Galwan valley day after dialogue ends in stalemate,1
How Times Now Mislead Viewers On Howdy Modi And Other News You Almost...,0
Chidambaram questions Jaitleyï¿½s claim that Modi govt bought Rafale jets at lower price,1
"Goa fudging data to declare villages as ODF, says CongressÕ Kamat",1
Fact Check: 2019 video of crowd at Territorial Army recruitment camp....Mock Drill At Ahmednagar Bus Stand Falsely Shared As Terror Attack In...,0
"Ronald Koeman named new FC Barcelona coach; Lionel Messi is 'pillar' of new project, says club president",1
